id,country,description,subDepartment,department,premium,notes,name,number,exampleBrands
categories-FirstAidWoundCare-545RP-8747-2lazz,CA,First aid kits and wound care supplies.,OTC Medicine & Supplements,Health & Wellness,false,,First Aid & Wound Care,545-RP,"Band-Aid, Polysporin, Life Brand, Nexcare"
categories-FishAquariums-539RP-7729-17kzs,US,"Fish tanks and aquarium accessories, including fish, filters, and decorations.",Pets,Pets,false,,Fish & Aquariums,539-RP,"Aqueon, Marineland, Fluval, Tetra"
categories-FishAquariums-539RP-8747-antxm,CA,"Fish tanks, filters, and aquarium supplies.",Pet Supplies,Pets,false,,Fish & Aquariums,539-RP,"Marineland, Fluval (Canada), Tetra, Aqueon"
categories-FishingLuresBait-627RP-7740-df94y,US,Artificial or natural substances used to attract fish while fishing.,Fishing,Sports & Outdoor,false,,Fishing Lures & Bait,627-RP,"Rapala, Mepps, Berkley, Storm"
categories-FishingLuresBait-627RP-8747-w15l5,CA,Fishing lures and bait products.,Pet Supplies,Pets,false,,Fishing Lures & Bait,627-RP,"Rapala (Canada), Mepps, Berkley, Canadian Tire"
categories-FishingLuresTackle-626RP-7729-msahi,US,"The fishing line used with rods and the accessories for fishing, including hooks, sinkers, and floats.",Fishing,Sports & Outdoor,false,,Fishing Lures & Tackle,626-RP,"Berkley, PowerPro, Stren, Sufix"
categories-FishingLuresTackle-626RP-8747-ll0im,CA,Fishing tackle and accessories.,Pet Supplies,Pets,false,,Fishing Lures & Tackle,626-RP,"Rapala (Canada), Berkley, Canadian Tire, Strike King"
categories-FlashlightsLanterns-607RP-7737-en4to,US,"Portable light sources for use in the dark, including handheld flashlights and larger lantern-style lights.",Camping,Sports & Outdoor,true,,Flashlights & Lanterns,607-RP,"Maglite, Energizer, Black Diamond, Coleman"
categories-FlashlightsLanterns-607RP-9886-avb7q,CA,Portable flashlights and lanterns.,Camping,Sports & Outdoor,true,,Flashlights & Lanterns,607-RP,"Maglite, Energizer, Coleman, Canadian Tire Noma"
categories-Flatware-501RP-7738-t3gmx,US,"Sets of eating utensils including knives, forks, spoons, and serving pieces.",Kitchen & Dining,"Home, Furniture & Appliances",false,,Flatware,501-RP,"Oneida, Lenox, Mikasa, Target"
categories-Flatware-501RP-8747-lrb1e,CA,"Forks, knives, spoons, and flatware sets.",Miscellaneous,General Merchandise,false,,Flatware,501-RP,"Stokes, Trudeau, Oneida, IKEA"
categories-FleaTickControl-215-9886-lahan,CA,Pet flea and tick prevention treatments.,Miscellaneous,General Merchandise,false,,Flea & Tick Control,215,"Bayer Advantage, Frontline, Hartz, Zodiac"
categories-Flour-114-8745-w1a4q,CA,"All-purpose, whole wheat, and specialty flours.",Pantry & Snacks,Grocery,false,,Flour,114,"Robin Hood, Five Roses, President's Choice, Compliments"
categories-FloursMeals-114-7736-w0vve,US,"Ground grains or legumes used in baking and cooking, including wheat flour, cornmeal, and rice flour.",Baking,Grocery,false,,Flours & Meals,114,"King Arthur, Bob's Red Mill, Pillsbury, Gold Medal"
categories-Flowers-422RP-7728-pd93t,US,"Fresh or artificial flowers used for decoration, gifts, or special occasions.",Flower Shop,Grocery,true,,Flowers,422-RP,"1-800-Flowers, Teleflora, ProFlowers, FTD"
categories-Flowers-422RP-8747-xmmqr,CA,Fresh cut flowers and bouquets.,Miscellaneous,General Merchandise,false,,Flowers,422-RP,"Teleflora, FTD, Costco Canada, Safeway Canada Floral"
categories-FoamSheetsPackingPeanuts-578RP-8744-hm1tr,US,"Materials for protecting items during shipping or storage, including foam sheets and packing peanuts.",Office Supplies,School & Office Supplies,false,,Foam Sheets & Packing Peanuts,578-RP,"U-Haul, 3M, PackagingSuppliesByMail, Foam Packaging"
categories-FoamSheetsPackingPeanuts-578RP-8747-7lg4n,CA,Foam sheets and packing materials.,Furniture & Home Dcor,Home,false,,Foam Sheets & Packing Peanuts,578-RP,"U-Haul, Staples, Pratt Retail, Canadian Tire"
categories-FoldersFiling-579RP-8742-clg42,US,"Items used to organize and store papers, including file folders, file boxes, and filing cabinets.",Office Supplies,School & Office Supplies,false,,Folders & Filing,579-RP,"Smead, Office Depot, Pendaflex, Avery"
categories-FoldersFiling-579RP-8747-kw5zj,CA,"Folders, filing supplies, and organizers.",Office Supplies & Crafts,Office & Crafts,false,,Folders & Filing,579-RP,"Hilroy, Avery, Staples Canada, Oxford"
categories-FoodStorageWraps-205-8744-v328l,US,"Bags designed for storing food, typically made from plastic or resealable materials.",Paper & Plastic,Household Essentials,false,,Food Storage & Wraps,205,"Ziploc, Glad, Hefty, Reynolds"
categories-FoodtoGo-372RP-7736-sfplm,US,Pre-packaged or prepared foods designed for easy on-the-go consumption.,To Go,Grocery,false,,Food to Go,372-RP,"Lean Cuisine, Healthy Choice, Stouffer's, Amy's Kitchen"
categories-FoodtoGo-372RP-9886-5urf1,CA,Prepared and packaged foods for takeout.,Miscellaneous,General Merchandise,false,,Food to Go,372-RP,"Tim Hortons, Starbucks, A&W, McDonald's"
categories-FootCare-226-8747-545fv,CA,"Foot creams, insoles, and treatments.",Auto Parts & Maintenance,Automotive,false,,Foot Care,226,"Dr. Scholl's, Life Brand, Odor-Eaters, Pedifix"
categories-FootCare-541RP-7733-7yr28,US,"Products designed to maintain the health, hygiene, comfort, and appearance of the feet | Moisturizers, Creams, Exfoliators, Scrubs, Antifungal Treatments, Foot Soaks, Bath Salts, Orthotic Insoles & Inserts, Foot Deodorizers & Sprays, Blister & Corn Treatments",Foot Care,"Pharmacy, Health & Wellness",false,,Foot Care,541-RP,"Dr. Scholl's, Superfeet, Powerstep, Spenco"
categories-Football-642RP-7738-ejqgy,US,"Sports equipment related to American football, including balls, pads, and jerseys.",Sports & Outdoors,Sports & Outdoor,false,,Football,642-RP,"Nike, Wilson, Under Armour, Adidas"
categories-Football-642RP-8747-mslgp,CA,Footballs and related gear.,Recreation & Fitness,Sports & Outdoors,false,,Football,642-RP,"Wilson, Nike, Adidas, Rawlings"
categories-Fragrances-392RP-7730-rn4qd,US,Perfumes and colognes designed to add scent and freshness to the body.,Beauty,Beauty,false,,Fragrances,392-RP,"Chanel, Dior, Calvin Klein, Marc Jacobs"
categories-Fragrances-392RP-9886-3psky,CA,"Perfumes, colognes, and body sprays.",Personal Care & Beauty,Beauty,false,,Fragrances,392-RP,"Calvin Klein, Chanel, Hugo Boss, L'Oral Luxe"
categories-FreshJuiceSmoothies-93-7728-6n9ug,US,"Juices and smoothies made from fresh fruits and vegetables, often found in the produce section.",Beverages,Grocery,false,,Fresh Juice & Smoothies,93,"(Produce section) Naked Juice, Suja, Odwalla, Bolthouse Farms"
categories-FreshMeats-272-8748-3ensh,CA,Fresh or frozen protein options prepared as part of meals.,Meat & Seafood,Grocery,false,,Fresh Meats,272,"Maple Leaf, Schneiders, Olymel, President's Choice"
categories-FreshPasta-91-9886-7wt47,CA,Refrigerated fresh pasta varieties.,Pantry & Snacks,Grocery,false,,Fresh Pasta,91,"Catelli, Olivieri (Canada), Barilla, President's Choice"
categories-FreshPlantBasedMeatAlternatives-82-7735-i3knz,US,A selection of plant-based options designed to replace traditional meat products.,Meat & Seafood,Grocery,false,,Fresh Plant-Based & Meat Alternatives,82,"Impossible Foods, Beyond Meat, MorningStar Farms, Gardein"
categories-FreshPreCutVegetables-438RP-7734-ztrvg,US,Pre-sliced or chopped vegetables ready for use in cooking or snacking.,Fresh Vegetables,Grocery,false,,Fresh Pre-Cut Vegetables,438-RP,"Green Giant, Fresh Express, Taylor Farms, Dole"
categories-FreshPreCutVegetables-438RP-8750-3e7l2,CA,Packaged fresh pre-cut vegetables.,Produce,Grocery,false,,Fresh Pre-Cut Vegetables,438-RP,"Fresh Attitude, Earthbound Farm, President's Choice, Compliments"
categories-FreshTortillasPitaNaan-261-8750-r9ijh,CA,"Packaged fresh flatbreads such as tortillas, pita, and naan.",Miscellaneous,General Merchandise,false,,"Fresh Tortillas, Pita & Naan",261,"Dempster's, Pita Break, President's Choice, Compliments"
categories-Fries-109-8748-zzvdl,CA,Frozen and prepared French fries.,Miscellaneous,General Merchandise,false,,Fries,109,"McCain, Cavendish Farms (Canada), Compliments, President's Choice"
categories-FrozenAppetizersSnacks-446RP-8743-7xqux,US,"Frozen ready-to-eat snacks like appetizers, finger foods, and bite-sized treats.",Frozen Foods,Grocery,false,,Frozen Appetizers & Snacks,446-RP,"TGI Fridays, Hot Pockets, Lean Cuisine, Amy's Kitchen"
categories-FrozenAppetizersSnacks-446RP-8748-x1unz,CA,Frozen snack foods and appetizers.,Frozen Foods,Grocery,false,,Frozen Appetizers & Snacks,446-RP,"McCain (Canada), Compliments, President's Choice, Schneiders"
categories-FrozenBread-101-7738-47i3d,US,Pre-sliced or whole loaves of bread that are frozen to maintain freshness until needed.,Frozen Foods,Grocery,false,,Frozen Bread,101,"Nature's Own, Sara Lee, Pepperidge Farm, Franz"
categories-FrozenBread-101-8748-i3p44,CA,"Frozen loaves, rolls, and breads.",Bakery & Breakfast,Grocery,false,,Frozen Bread,101,"Dempster's, Weston, Compliments, President's Choice"
categories-FrozenBreadProducts-242-8748-opdk8,CA,"Frozen loaves, rolls, and specialty breads.",Bakery & Breakfast,Grocery,false,,Frozen Bread Products,242,"Dempster's, Weston, Compliments, President's Choice"
categories-FrozenBreadedChicken-365RP-8744-n17es,US,"Frozen chicken products coated in breading, often pre-cooked for convenience.",Frozen Foods,Grocery,false,,Frozen Breaded Chicken,365-RP,"Tyson, Perdue, Marie Callender's, Birds Eye"
categories-FrozenBreadedChicken-365RP-8748-2uxft,CA,Fresh or frozen protein options prepared as part of meals.,Meat & Seafood,Grocery,false,,Frozen Breaded Chicken,365-RP,"Maple Leaf, Schneiders, Janes, Compliments"
categories-FrozenBreakfastFoods-366RP-7733-aaftr,US,"Frozen foods designed for breakfast, including waffles, pancakes, and breakfast sandwiches.",Frozen Foods,Grocery,false,,Frozen Breakfast Foods,366-RP,"Eggo, Jimmy Dean, MorningStar Farms, Healthy Choice"
categories-FrozenBreakfastFoods-366RP-8748-q37sc,CA,Frozen breakfast entrees and items.,Bakery & Breakfast,Grocery,false,,Frozen Breakfast Foods,366-RP,"Eggo, Compliments, President's Choice, Kellogg's"
categories-FrozenDesserts-447RP-7735-ahrmj,US,"Sweet frozen treats such as ice cream, sorbet, and frozen cakes.",Frozen Foods,Grocery,false,,Frozen Desserts,447-RP,"Haagen-Dazs, Ben & Jerry's, Nestl, Hagen-Dazs"
categories-FrozenDesserts-447RP-8748-wcf1d,CA,"Frozen cakes, pies, and novelties.",Frozen Foods,Grocery,false,,Frozen Desserts,447-RP,"Chapman's (Canada), Hagen-Dazs, Nestl, Breyers"
categories-FrozenFruit-107-8747-v07sw,CA,"Fresh fruit, a staple produce item for snacking and cooking.",Produce,Grocery,false,,Frozen Fruit,107,"Europe's Best (Canada), Dole, Compliments, President's Choice"
categories-FrozenFuits-107-7733-xr9jk,US,"Fruits that have been frozen to preserve freshness, available in bags or individual portions.",Frozen Foods,Grocery,false,,Frozen Fuits,107,"Dole, Wyman's, Cascadian Farm, Trader Joe's"
categories-FrozenMeals-199-7735-z224a,US,Ready-to-eat meals that are frozen and require reheating before consumption.,Frozen Foods,Grocery,false,,Frozen Meals,199,"Healthy Choice, Lean Cuisine, Stouffer's, Amy's Kitchen"
categories-FrozenMeals-51-8748-w1pfc,CA,Frozen entrees and dinners.,Frozen Foods,Grocery,false,,Frozen Meals,51,"Stouffer's, President's Choice, Compliments, Hungry-Man"
categories-FrozenMealsAppetizers-199-8748-8vkqk,CA,"Frozen entrees, side dishes, and appetizers.",Frozen Foods,Grocery,false,,Frozen Meals & Appetizers,199,"Stouffer's, Compliments, President's Choice, Hungry-Man"
categories-FrozenPizza-184-7733-woc0h,US,"Pre-made pizzas that are frozen for convenience, requiring baking before serving.",Frozen Foods,Grocery,false,,Frozen Pizza,184,"DiGiorno, Tombstone, Red Baron, California Pizza Kitchen"
categories-FrozenPizza-53-7733-4xunl,CA,Pre-made frozen pizzas for convenient home meals.,Frozen Foods,Grocery,false,,Frozen Pizza,53,"DiGiorno, McCain"
categories-FrozenPizzaMainstream-184-9886-vz7yd,CA,Pre-made frozen pizzas for convenient home meals.,Frozen Foods,Grocery,false,,Frozen Pizza - Mainstream,184,"Delissio, Dr. Oetker, McCain, President's Choice"
categories-FrozenPizzaSpecialty-186-9886-iiaed,CA,Pre-made frozen pizzas for convenient home meals.,Frozen Foods,Grocery,false,,Frozen Pizza - Specialty,186,"Dr. Oetker, Amy's, Daiya, President's Choice"
categories-FrozenPlantBasedMeatAlternatives-18-7729-flhoy,US,"Frozen food products made from plant-based or alternative proteins, such as vegan burgers and faux meats.",Frozen Foods,Grocery,false,,Frozen Plant-Based & Meat Alternatives,18,"Beyond Meat, Impossible Foods, MorningStar Farms, Gardein"
categories-FrozenPotatoes-274-7738-d0mq9,US,"Potato products that have been frozen, such as fries, hashbrowns, and tater tots.",Frozen Foods,Grocery,false,,Frozen Potatoes,274,"Ore-Ida, McCain, Alexia, Cascadian Farm"
categories-FrozenPotatoes-274-8748-7i7t0,CA,Frozen French fries and potato products.,Frozen Foods,Grocery,false,,Frozen Potatoes,274,"McCain (Canada), Cavendish Farms (Canada), Compliments, President's Choice"
categories-FrozenSeafood-444RP-7734-ro5im,US,"Seafood items that have been frozen to maintain freshness, including fish and shellfish.",Frozen Foods,Grocery,false,,Frozen Seafood,444-RP,"Gorton's, SeaPak, Wild Caught, Trident"
categories-FrozenSeafood-444RP-8748-4rq00,CA,Frozen fish and seafood products.,Meat & Seafood,Grocery,false,,Frozen Seafood,444-RP,"High Liner (Canada), Ocean's, Compliments, President's Choice"
categories-FrozenUnpreparedMeat-445RP-8744-3jd2p,US,"Frozen cuts of meat, such as beef, chicken, and pork, that require preparation before cooking.",Frozen Foods,Grocery,false,,Frozen Unprepared Meat,445-RP,"Tyson, Perdue, Hormel, Smithfield"
categories-FrozenUnpreparedMeat-445RP-8748-pt0qx,CA,Fresh or frozen protein options prepared as part of meals.,Meat & Seafood,Grocery,false,,Frozen Unprepared Meat,445-RP,"Maple Leaf, Olymel, Compliments, President's Choice"
categories-FrozenVegetables-108-7729-ha9lv,US,Vegetables that have been frozen to retain their nutritional value and flavor.,Frozen Foods,Grocery,false,,Frozen Vegetables,108,"Birds Eye, Green Giant, Cascadian Farm, Great Value"
categories-FrozenVegetables-108-8748-kzva8,CA,Frozen vegetable varieties.,Produce,Grocery,false,,Frozen Vegetables,108,"Europe's Best (Canada), Green Giant, Compliments, President's Choice"
categories-FruitCups-197-7733-div2p,US,"Pre-packaged cups containing a variety of fresh or canned fruits, often in syrup or juice.",Pantry,Grocery,false,,Fruit Cups,197,"Dole, Del Monte, SunTropics, Musselman's"
categories-FruitCups-197-8747-umsnb,CA,"Fresh fruit, a staple produce item for snacking and cooking.",Produce,Grocery,false,,Fruit Cups,197,"Del Monte, Dole, Mott's Fruitsations, Compliments"
categories-FruitSnacksDriedFruit-461RP-8744-mdeky,US,"Fruit snacks and dried fruit products that are consumed as bite-sized or pouch-based snacks, including chewy fruit snacks, gummies, strips, and dried fruit — regardless of placement in snack or produce areas.","Healthy Snacks & Produce  ",Grocery,false,Department Visits (2): Main Aisle | Produce,Fruit Snacks & Dried Fruit,461-RP,"Welch's, Annie's, Mott's, Solely, Fruit by the Foot, BEAR, Made in Nature, That's Organic, OceanSpray, etc."
categories-FruitSnacksDriedFruit-461RP-8747-s9x8a,CA,"Fresh fruit, a staple produce item for snacking and cooking.",Produce,Grocery,false,,Fruit Snacks & Dried Fruit,461-RP,"Sun-Maid, Welch's, MadeGood (Canada), President's Choice"
categories-GameRoom-643RP-7735-ertnt,US,"Furniture and accessories for creating a home game room, including pool tables, air hockey, and arcade machines.",Sports & Outdoors,Sports & Outdoor,false,,Game Room,643-RP,"Hathaway, Brunswick, Fat Cat, Escalade Sports"
categories-GameRoom-643RP-9886-q4u15,CA,"Pool tables, foosball, and other game room items.",Toys & Games,Toys,false,,Game Room,643-RP,"Brunswick, Hathaway, Canadian Tire, MD Sports"
categories-GamesPuzzles-560RP-7735-3bbkg,US,"Board games, card games, and puzzles for entertainment and cognitive development.",Toys & Games,Toys,false,,Games & Puzzles,560-RP,"Hasbro, Mattel, Ravensburger, Monopoly"
categories-GamesPuzzles-560RP-8745-4t494,CA,"Board games, puzzles, and card games.",Toys & Games,Toys,false,,Games & Puzzles,560-RP,"Ravensburger, Spin Master (Canada), Hasbro, Mattel"
categories-GardenCentreGrassSeed-30-8748-rwtg3,CA,Grass seed for lawn and garden use.,Miscellaneous,General Merchandise,false,,Garden Centre - Grass Seed,30,"Scotts, CIL, Vigoro, President's Choice"
categories-GardenCentreLawnFertilizer-31-8747-mfvr2,CA,Fertilizers for lawn care and maintenance.,Miscellaneous,General Merchandise,false,,Garden Centre - Lawn Fertilizer,31,"Scotts, Vigoro, CIL (Canada), Canadian Tire Green Earth"
categories-GardenCentrePlantFood-33-8750-2is4g,CA,Nutrient-rich plant food and growth enhancers.,Miscellaneous,General Merchandise,false,,Garden Centre - Plant Food,33,"Miracle-Gro, Schultz, CIL, President's Choice"
categories-GardenCentreSoilSoilEnhancer-32-9887-v0uoj,CA,"Soil, compost, and soil conditioners.",Auto Parts & Maintenance,Automotive,false,,Garden Centre - Soil & Soil Enhancer,32,"Scotts, Miracle-Gro, CIL, Premier Tech"
